__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781281688.305820,0.424688781,1.957478509,0.000000000,,,,,
1781281688.305889,,,,1781281688.305522680,1.588145858,-0.224255169,-3.179637711,-0.194073756
1781281688.306313,0.421699435,1.950216592,0.000000000,,,,,
1781281688.306398,,,,1781281688.306152105,1.587983808,-0.223950028,-3.179777122,-0.192662586
1781281688.307444,0.433262985,1.952458964,0.000000000,,,,,
1781281688.307568,,,,1781281688.307181597,1.587757889,-0.223512100,-3.179969864,-0.190689102
1781281688.308977,,,,1781281688.308737278,1.587438353,-0.222888584,-3.180239238,-0.187898609
1781281688.309139,0.434925783,1.946473313,0.000000000,,,,,
1781281688.309340,0.441731142,1.940747264,0.000000000,,,,,
1781281688.309349,,,,1781281688.309244394,1.587273057,-0.222560510,-3.180377720,-0.186457214
1781281688.310855,,,,1781281688.310388565,1.587066534,-0.222152535,-3.180549388,-0.184659485
1781281688.311555,0.438850559,1.933780389,0.000000000,,,,,
1781281688.311597,,,,1781281688.311157465,1.586869338,-0.221765507,-3.180712067,-0.182947691
1781281688.312377,0.435249432,1.925074551,0.000000000,,,,,
1781281688.313215,0.447246913,1.926437753,0.000000000,,,,,
1781281688.313496,,,,1781281688.313061237,1.586464149,-0.220945306,-3.181041094,-0.179414818
1781281688.314019,0.452944787,1.917180857,0.000000000,,,,,
1781281688.314105,,,,1781281688.313850164,1.586283235,-0.220573801,-3.181186959,-0.177842350
1781281688.314393,0.449739605,1.909464276,0.000000000,,,,,
1781281688.314423,,,,1781281688.314263344,1.586155635,-0.220313323,-3.181289321,-0.176736436
1781281688.315305,0.447481700,1.904037038,0.000000000,,,,,
1781281688.315415,,,,1781281688.315229893,1.585957841,-0.219910847,-3.181446742,-0.175023896
1781281688.316856,0.466704072,1.909855039,0.000000000,,,,,
1781281688.316939,,,,1781281688.316626072,1.585709805,-0.219383187,-3.181642184,-0.172864599
1781281688.317752,0.468544538,1.903084797,0.000000000,,,,,
1781281688.317833,,,,1781281688.317474365,1.585490002,-0.218912737,-3.181813833,-0.170953774
1781281688.318982,0.464581641,1.893571463,0.000000000,,,,,
1781281688.319092,,,,1781281688.318806648,1.585267696,-0.218439934,-3.181985851,-0.169026692
1781281688.319818,0.460574474,1.883962832,0.000000000,,,,,
1781281688.319827,,,,1781281688.319607496,1.585032290,-0.217942454,-3.182166224,-0.166991769
1781281688.320920,0.478312211,1.887585489,0.000000000,,,,,
1781281688.321042,,,,1781281688.320662737,1.584809586,-0.217452590,-3.182335269,-0.165058597
1781281688.322014,0.474246380,1.877854225,0.000000000,,,,,
1781281688.322198,,,,1781281688.321658373,1.584594070,-0.216981547,-3.182497360,-0.163193427
1781281688.323546,0.477811842,1.873158102,0.000000000,,,,,
1781281688.323670,,,,1781281688.323172808,1.584309889,-0.216353941,-3.182708483,-0.160733032
1781281688.324690,0.472596806,1.860693058,0.000000000,,,,,
1781281688.324919,,,,1781281688.324606419,1.584068152,-0.215824604,-3.182886179,-0.158648944
1781281688.326395,0.491179529,1.864572268,0.000000000,,,,,
1781281688.326930,,,,1781281688.326212883,1.583698845,-0.214980824,-3.183153214,-0.155445863
1781281688.328018,0.484301210,1.848148429,0.000000000,,,,,
1781281688.328358,,,,1781281688.327830315,1.583328843,-0.214144042,-3.183416278,-0.152252606
1781281688.329957,0.496882650,1.843965562,0.000000000,,,,,
1781281688.329969,,,,1781281688.329035521,1.583018289,-0.213421016,-3.183633920,-0.149569406
1781281688.330791,0.502833671,1.837489435,0.000000000,,,,,
1781281688.330795,,,,1781281688.330496550,1.582773904,-0.212843668,-3.183803232,-0.147459620
1781281688.331660,0.498213302,1.826524138,0.000000000,,,,,
1781281688.332109,,,,1781281688.331655741,1.582487065,-0.212170119,-3.183999248,-0.144990290
1781281688.332756,0.492787415,1.813656456,0.000000000,,,,,
1781281688.332765,,,,1781281688.332496166,1.582251679,-0.211621993,-3.184158276,-0.142972967
1781281688.334169,0.515169614,1.820009377,0.000000000,,,,,
1781281688.334410,,,,1781281688.334039927,1.581942848,-0.210867490,-3.184363767,-0.140307430
1781281688.334975,0.509235078,1.805956278,0.000000000,,,,,
1781281688.335052,,,,1781281688.334824085,1.581751039,-0.210403258,-3.184490174,-0.138661073
1781281688.337053,0.513062067,1.802000368,0.000000000,,,,,
1781281688.337061,,,,1781281688.336483002,1.581484705,-0.209751792,-3.184663335,-0.136372967
1781281688.337668,0.507928579,1.789878894,0.000000000,,,,,
1781281688.337765,,,,1781281688.337316751,1.581293468,-0.209287671,-3.184786452,-0.134737458
1781281688.338184,0.520208935,1.791259578,0.000000000,,,,,
1781281688.338253,,,,1781281688.338037729,1.581112170,-0.208836060,-3.184902072,-0.133182407
1781281688.341519,,,,1781281688.341228485,1.580442663,-0.207138588,-3.185313857,-0.127402252
1781281688.341896,0.525180466,1.788320784,0.000000000,,,,,
1781281688.342487,0.518089968,1.760926119,0.000000000,,,,,
1781281688.342549,,,,1781281688.342265844,1.580210593,-0.206556504,-3.185454773,-0.125423818
1781281688.343247,0.519326311,1.753904024,0.000000000,,,,,
1781281688.343458,,,,1781281688.343145370,1.580025170,-0.206089256,-3.185566200,-0.123845795
1781281688.344161,0.537038562,1.758841504,0.000000000,,,,,
1781281688.344502,,,,1781281688.344045877,1.579836042,-0.205595229,-3.185678638,-0.122227821
1781281688.345327,0.546595959,1.758435821,0.000000000,,,,,
1781281688.345390,,,,1781281688.345211029,1.579607896,-0.204986881,-3.185812497,-0.120270722
1781281688.346440,0.548057075,1.751529934,0.000000000,,,,,
1781281688.346533,,,,1781281688.346269608,1.579404877,-0.204442640,-3.185930203,-0.118531388
1781281688.347457,0.543977748,1.741982361,0.000000000,,,,,
1781281688.347510,,,,1781281688.347386837,1.579186323,-0.203859452,-3.186055276,-0.116663844
1781281688.348229,0.553339413,1.740392751,0.000000000,,,,,
1781281688.348274,,,,1781281688.348133087,1.578994227,-0.203336703,-3.186163937,-0.115019665
1781281688.349339,0.556423181,1.735709615,0.000000000,,,,,
1781281688.349386,,,,1781281688.349244833,1.578769131,-0.202718859,-3.186289513,-0.113092359
1781281688.350657,0.557974361,1.728886829,0.000000000,,,,,
1781281688.350756,,,,1781281688.350333452,1.578562445,-0.202148359,-3.186403337,-0.111324663
1781281688.351841,0.560940568,1.723586422,0.000000000,,,,,
1781281688.351953,,,,1781281688.351593494,1.578350350,-0.201558093,-3.186518573,-0.109510969
1781281688.352902,0.556596845,1.713456144,0.000000000,,,,,
1781281688.353130,,,,1781281688.352758408,1.578120015,-0.200920009,-3.186641865,-0.107546657
1781281688.354614,0.558473328,1.706628231,0.000000000,,,,,
1781281688.354620,,,,1781281688.354192972,1.577864866,-0.200208281,-3.186776152,-0.105371703
1781281688.355411,0.567342992,1.703328356,0.000000000,,,,,
1781281688.355417,,,,1781281688.355247974,1.577611975,-0.199489064,-3.186906994,-0.103212404
1781281688.356307,0.562099661,1.691123443,0.000000000,,,,,
1781281688.356319,,,,1781281688.355848789,1.577467160,-0.199080183,-3.186981177,-0.101982250
1781281688.356896,0.567247056,1.689320569,0.000000000,,,,,
1781281688.357014,,,,1781281688.356610060,1.577335237,-0.198703575,-3.187048141,-0.100860673
1781281688.357999,0.572577763,1.688068650,0.000000000,,,,,
1781281688.358042,,,,1781281688.357766867,1.577112910,-0.198060846,-3.187159232,-0.098965784
1781281688.358798,0.572551392,1.680197538,0.000000000,,,,,
1781281688.359066,,,,1781281688.358698845,1.576924246,-0.197513948,-3.187252231,-0.097360871
1781281688.359730,0.568599660,1.671032630,0.000000000,,,,,
1781281688.359810,,,,1781281688.359608412,1.576730904,-0.196955784,-3.187346194,-0.095720505
1781281688.365857,0.575857417,1.668805043,0.000000000,,,,,
1781281688.365869,,,,1781281688.365445375,1.575639336,-0.193710804,-3.187832593,-0.086316722
1781281688.366527,0.564590121,1.621445490,0.000000000,,,,,
1781281688.366785,,,,1781281688.366305113,1.575450302,-0.193158269,-3.187915513,-0.084729898
1781281688.367214,0.560581238,1.612210787,0.000000000,,,,,
1781281688.367541,,,,1781281688.367081642,1.575290036,-0.192692021,-3.187984870,-0.083388985
1781281688.369953,0.598079593,1.630328993,0.000000000,,,,,
1781281688.370331,,,,1781281688.370051146,1.574950894,-0.191633574,-3.188127341,-0.080503723
1781281688.371093,0.590692286,1.613264424,0.000000000,,,,,
1781281688.371359,,,,1781281688.371041775,1.574546632,-0.190379265,-3.188291012,-0.077078027
1781281688.372187,0.586993082,1.596156192,0.000000000,,,,,
1781281688.372401,,,,1781281688.372060776,1.574336360,-0.189728713,-3.188374476,-0.075309041
1781281688.373356,0.593245772,1.592509358,0.000000000,,,,,
1781281688.373419,,,,1781281688.373052597,1.574161139,-0.189179239,-3.188442862,-0.073834032
1781281688.375311,0.602322713,1.591902604,0.000000000,,,,,
1781281688.375703,,,,1781281688.374800682,1.573916563,-0.188397308,-3.188536030,-0.071767436
1781281688.378594,0.596919074,1.579488749,0.000000000,,,,,
1781281688.378752,,,,1781281688.376923800,1.573554919,-0.187244419,-3.188668750,-0.068716812
1781281688.380005,0.609037492,1.573859748,0.000000000,,,,,
1781281688.380382,,,,1781281688.379701853,1.572946606,-0.185244437,-3.188877433,-0.063548508
1781281688.380878,0.595327104,1.542235079,0.000000000,,,,,
1781281688.381063,,,,1781281688.380646229,1.572729930,-0.184545462,-3.188949919,-0.061737765
1781281688.381667,0.602043722,1.538525014,0.000000000,,,,,
1781281688.381764,,,,1781281688.381387472,1.572588505,-0.184082931,-3.188996442,-0.060555766
1781281688.382427,0.618311156,1.543653546,0.000000000,,,,,
1781281688.382500,,,,1781281688.382301807,1.572412307,-0.183489186,-3.189053169,-0.059073445
1781281688.383741,0.621234123,1.538921649,0.000000000,,,,,
1781281688.383868,,,,1781281688.383481503,1.572223293,-0.182847002,-3.189112590,-0.057482625
1781281688.386505,0.616921976,1.529077621,0.000000000,,,,,
1781281688.386516,,,,1781281688.385666847,1.572005300,-0.182108514,-3.189179209,-0.055652239
1781281688.388057,0.622097615,1.524183688,0.000000000,,,,,
1781281688.388232,,,,1781281688.387899876,1.571534803,-0.180486815,-3.189313927,-0.051678961
1781281688.391361,0.617268373,1.503129227,0.000000000,,,,,
1781281688.391538,,,,1781281688.390883207,1.571109514,-0.179020406,-3.189428214,-0.048108064
1781281688.392608,0.629429100,1.494652180,0.000000000,,,,,
1781281688.392862,,,,1781281688.392396212,1.570628528,-0.177312994,-3.189547716,-0.044053615
1781281688.394340,0.618125330,1.468825070,0.000000000,,,,,
1781281688.394630,,,,1781281688.393915176,1.570409783,-0.176547125,-3.189600044,-0.042233713
1781281688.396862,0.642000639,1.475725342,0.000000000,,,,,
1781281688.402301,0.633687044,1.456804216,0.000000000,,,,,
1781281688.402312,,,,1781281688.396146059,1.570060946,-0.175269357,-3.189678256,-0.039296591
1781281688.402429,0.642926871,1.448131269,0.000000000,,,,,
1781281688.402434,,,,1781281688.399304867,1.569687176,-0.173907405,-3.189755984,-0.036165555
1781281688.402458,0.630095859,1.418902783,0.000000000,,,,,
1781281688.402462,,,,1781281688.400815010,1.569157329,-0.171926014,-3.189853687,-0.031702660
1781281688.402479,,,,1781281688.401077032,1.569071969,-0.171612603,-3.189869104,-0.030996895
1781281688.403265,0.628051141,1.414295253,0.000000000,,,,,
1781281688.403335,,,,1781281688.403117657,1.568801005,-0.170615160,-3.189914765,-0.028750774
1781281688.405024,0.653175040,1.419788028,0.000000000,,,,,
1781281688.405036,,,,1781281688.404385805,1.568544939,-0.169629150,-3.189954931,-0.026607512
1781281688.406088,0.646897252,1.405591502,0.000000000,,,,,
1781281688.406285,,,,1781281688.405477762,1.568446449,-0.169252713,-3.189969938,-0.025789582
